"","TREND_DATE","BUILDING_GROUP","CONSUMPTION"
"10446",2016-11-01,"Residence",7297.907724
"10447",2016-11-02,"Residence",6935.11086
"10448",2016-11-03,"Residence",7305.927466
"10449",2016-11-04,"Residence",7012.93627
"10450",2016-11-05,"Residence",6973.56353
"10451",2016-11-06,"Residence",7181.5705
"10452",2016-11-07,"Residence",6946.56301
"10453",2016-11-08,"Residence",6982.935266
"10454",2016-11-09,"Residence",6792.56708
"10455",2016-11-10,"Residence",7038.48964
"10456",2016-11-11,"Residence",6998.62842
"10457",2016-11-12,"Residence",7271.22349
"10458",2016-11-13,"Residence",7415.02774
"10459",2016-11-14,"Residence",7127.21547
"10460",2016-11-15,"Residence",7108.80482
"10461",2016-11-16,"Residence",7199.65325
"10462",2016-11-17,"Residence",7081.42802
"10463",2016-11-18,"Residence",7063.63203
"10464",2016-11-19,"Residence",7239.7428
"10465",2016-11-20,"Residence",7503.79827
"10466",2016-11-21,"Residence",7299.77268
"10467",2016-11-22,"Residence",6624.81377
"10468",2016-11-23,"Residence",5281.12334
"10469",2016-11-24,"Residence",5122.55239
"10470",2016-11-25,"Residence",5066.11997
"10471",2016-11-26,"Residence",5222.590815
"10472",2016-11-27,"Residence",6355.70365
"10473",2016-11-28,"Residence",6773.61176
"10474",2016-11-29,"Residence",6965.64492
"10475",2016-11-30,"Residence",7083.01311
"10476",2016-12-01,"Residence",7089.04982
"10477",2016-12-02,"Residence",7221.94789
"10478",2016-12-03,"Residence",7417.84705
"10479",2016-12-04,"Residence",7674.26693
"10480",2016-12-05,"Residence",7637.59057
"10481",2016-12-06,"Residence",7746.91297
"10482",2016-12-07,"Residence",7710.2416
"10483",2016-12-08,"Residence",8044.3912
"10484",2016-12-09,"Residence",7960.29601
"10485",2016-12-10,"Residence",8224.01682
"10486",2016-12-11,"Residence",7967.37189
"10487",2016-12-12,"Residence",7984.4491
"10488",2016-12-13,"Residence",8476.81991
"10489",2016-12-14,"Residence",8330.12202
"10490",2016-12-15,"Residence",7027.00006
"10491",2016-12-16,"Residence",5152.40551
"10492",2016-12-17,"Residence",4897.83398
"10493",2016-12-18,"Residence",5115.54086
"10494",2016-12-19,"Residence",5154.454
"10495",2016-12-20,"Residence",4710.270174
"10496",2016-12-21,"Residence",4546.39231
"10497",2016-12-22,"Residence",4402.005502
"10498",2016-12-23,"Residence",4329.14246
"10499",2016-12-24,"Residence",4094.878184
"10500",2016-12-25,"Residence",4148.059256
"10501",2016-12-26,"Residence",4243.66201
"10502",2016-12-27,"Residence",4411.451414
"10503",2016-12-28,"Residence",4337.15246
"10504",2016-12-29,"Residence",4376.442094
"10505",2016-12-30,"Residence",4486.48059
"10506",2016-12-31,"Residence",4491.39283
"10507",2017-01-01,"Residence",4932.4558
"10508",2017-01-02,"Residence",6408.45793
"10509",2017-01-03,"Residence",6074.26636
"10510",2017-01-04,"Residence",7323.32499
"10511",2017-01-05,"Residence",7347.44955
"10512",2017-01-06,"Residence",7471.48935
"10513",2017-01-07,"Residence",7378.32809
"10514",2017-01-08,"Residence",7832.76426
"10515",2017-01-09,"Residence",7351.21063
"10516",2017-01-10,"Residence",7311.40309
"10517",2017-01-11,"Residence",7422.49354
"10518",2017-01-12,"Residence",7432.33726
"10519",2017-01-13,"Residence",7744.65086
"10520",2017-01-14,"Residence",7263.99887
"10521",2017-01-15,"Residence",7603.11842
"10522",2017-01-16,"Residence",7298.40936
"10523",2017-01-17,"Residence",7237.04936
"10524",2017-01-18,"Residence",7148.00542
"10525",2017-01-19,"Residence",7057.89392
"10526",2017-01-20,"Residence",6956.97005
"10527",2017-01-21,"Residence",6850.17756
"10528",2017-01-22,"Residence",7185.90226
"10529",2017-01-23,"Residence",6880.67876
"10530",2017-01-24,"Residence",7125.11448
"10531",2017-01-25,"Residence",7296.81409
"10532",2017-01-26,"Residence",6967.40702
"10533",2017-01-27,"Residence",6175.79466
"10534",2017-01-28,"Residence",5931.44215
"10535",2017-01-29,"Residence",6002.228
"10536",2017-01-30,"Residence",6274.83069
"10537",2017-01-31,"Residence",6752.80372
"10538",2017-02-01,"Residence",7194.07756
"10539",2017-02-02,"Residence",7644.49768
"10540",2017-02-03,"Residence",7507.22189
"10541",2017-02-04,"Residence",7611.18281
"10542",2017-02-05,"Residence",7708.7811
"10543",2017-02-06,"Residence",7553.22254
"10544",2017-02-07,"Residence",7750.84178
"10545",2017-02-08,"Residence",7680.37991
"10546",2017-02-09,"Residence",7856.74697
"10547",2017-02-10,"Residence",7490.33723
"10548",2017-02-11,"Residence",7505.72785
"10549",2017-02-12,"Residence",7771.37916
"10550",2017-02-13,"Residence",7319.1705
"10551",2017-02-14,"Residence",7410.80145
"10552",2017-02-15,"Residence",7503.40876
"10553",2017-02-16,"Residence",7507.43778
"10554",2017-02-17,"Residence",7144.16575
"10555",2017-02-18,"Residence",7077.35182
"10556",2017-02-19,"Residence",7509.57518
"10557",2017-02-20,"Residence",7169.7844
"10558",2017-02-21,"Residence",7256.73756
"10559",2017-02-22,"Residence",7004.12849
"10560",2017-02-23,"Residence",7304.75369
"10561",2017-02-24,"Residence",7451.73135
"10562",2017-02-25,"Residence",7515.31906
"10563",2017-02-26,"Residence",7786.76255
"10564",2017-02-27,"Residence",7337.19088
"10565",2017-02-28,"Residence",7386.00771
"10566",2017-03-01,"Residence",7233.44437
"10567",2017-03-02,"Residence",7564.76831
"10568",2017-03-03,"Residence",7235.33648
"10569",2017-03-04,"Residence",7308.58121
"10570",2017-03-05,"Residence",7492.0266
"10571",2017-03-06,"Residence",7154.92169
"10572",2017-03-07,"Residence",7412.09182
"10573",2017-03-08,"Residence",7389.95988
"10574",2017-03-09,"Residence",7279.41851
"10575",2017-03-10,"Residence",7569.91161
"10576",2017-03-11,"Residence",7541.93647
"10577",2017-03-12,"Residence",7566.79381
"10578",2017-03-13,"Residence",7022.10471
"10579",2017-03-14,"Residence",7625.41733
"10580",2017-03-15,"Residence",7536.92337
"10581",2017-03-16,"Residence",7949.05206
"10582",2017-03-17,"Residence",6549.10287
"10583",2017-03-18,"Residence",4788.885655
"10584",2017-03-19,"Residence",4523.455552
"10585",2017-03-20,"Residence",4618.38847
"10586",2017-03-21,"Residence",4761.33503
"10587",2017-03-22,"Residence",4774.85806
"10588",2017-03-23,"Residence",4819.041475
"10589",2017-03-24,"Residence",4700.51195
"10590",2017-03-25,"Residence",4988.15624
"10591",2017-03-26,"Residence",6224.53813
"10592",2017-03-27,"Residence",6847.79944
"10593",2017-03-28,"Residence",6734.98485
"10594",2017-03-29,"Residence",6968.91567
"10595",2017-03-30,"Residence",7216.88533
"10596",2017-03-31,"Residence",6970.29532
"10597",2017-04-01,"Residence",6942.66025
"10598",2017-04-02,"Residence",7395.21722
"10599",2017-04-03,"Residence",7091.448
"10600",2017-04-04,"Residence",7197.35695
"10601",2017-04-05,"Residence",6922.07351
"10602",2017-04-06,"Residence",7078.86592
"10603",2017-04-07,"Residence",7019.03306
"10604",2017-04-08,"Residence",6924.49512
"10605",2017-04-09,"Residence",7384.49946
"10606",2017-04-10,"Residence",7010.22128
"10607",2017-04-11,"Residence",7084.20326
"10608",2017-04-12,"Residence",6975.19251
"10609",2017-04-13,"Residence",6386.8122
"10610",2017-04-14,"Residence",5451.04219
"10611",2017-04-15,"Residence",5242.190727
"10612",2017-04-16,"Residence",5270.47313
"10613",2017-04-17,"Residence",6047.556869
"10614",2017-04-18,"Residence",6502.319534
"10615",2017-04-19,"Residence",6385.95101
"10616",2017-04-20,"Residence",6512.40354
"10617",2017-04-21,"Residence",6451.01574
"10618",2017-04-22,"Residence",6298.17111
"10619",2017-04-23,"Residence",6558.81277
"10620",2017-04-24,"Residence",6568.53571
"10621",2017-04-25,"Residence",6663.974028
"10622",2017-04-26,"Residence",6583.04148
"10623",2017-04-27,"Residence",7139.00634
"10624",2017-04-28,"Residence",6942.00465
"10625",2017-04-29,"Residence",7016.76449
"10626",2017-04-30,"Residence",7372.70384
"10627",2017-05-01,"Residence",7169.4435
"10628",2017-05-02,"Residence",7140.62613
"10629",2017-05-03,"Residence",6835.93563
"10630",2017-05-04,"Residence",6869.41487
"10631",2017-05-05,"Residence",6824.04541
"10632",2017-05-06,"Residence",6482.85832
"10633",2017-05-07,"Residence",6996.0085
"10634",2017-05-08,"Residence",6600.09488
"10635",2017-05-09,"Residence",6693.07733
"10636",2017-05-10,"Residence",6595.26176
"10637",2017-05-11,"Residence",6565.97976
"10638",2017-05-12,"Residence",8567.35935
"10639",2017-05-13,"Residence",9688.31568
"10640",2017-05-14,"Residence",10501.49078
"10641",2017-05-15,"Residence",10363.33766
"10642",2017-05-16,"Residence",11302.48314
"10643",2017-05-17,"Residence",10859.04185
"10644",2017-05-18,"Residence",8883.638375
"10645",2017-05-19,"Residence",6224.98182
"10646",2017-05-20,"Residence",5802.10129
"10647",2017-05-21,"Residence",5487.76191
"10648",2017-05-22,"Residence",4604.73703
"10649",2017-05-23,"Residence",4398.808239
"10650",2017-05-24,"Residence",4373.779112
"10651",2017-05-25,"Residence",4313.490698
"10652",2017-05-26,"Residence",4292.898761
"10653",2017-05-27,"Residence",4150.036625
"10654",2017-05-28,"Residence",4162.757197
"10655",2017-05-29,"Residence",4251.89307
"10656",2017-05-30,"Residence",4931.042121
"10657",2017-05-31,"Residence",4888.867775
"10658",2017-06-01,"Residence",4862.059796
"10659",2017-06-02,"Residence",6299.213193
"10660",2017-06-03,"Residence",7870.660902
"10661",2017-06-04,"Residence",7646.570408
"10662",2017-06-05,"Residence",7496.248035
"10663",2017-06-06,"Residence",6721.1838
"10664",2017-06-07,"Residence",6850.426545
"10665",2017-06-08,"Residence",7462.176155
"10666",2017-06-09,"Residence",7621.03100275451
"10667",2017-06-10,"Residence",8340.85102718037
"10668",2017-06-11,"Residence",8931.44074238015
"10669",2017-06-12,"Residence",8722.28014204505
"10670",2017-06-13,"Residence",8510.81049067705
"10671",2017-06-14,"Residence",8498.80255430205
"10672",2017-06-15,"Residence",8132.12973419015
"10673",2017-06-16,"Residence",8132.65273729181
"10674",2017-06-17,"Residence",7779.31008658515
"10675",2017-06-18,"Residence",7481.56686789598
"10676",2017-06-19,"Residence",7290.2925915544
"10677",2017-06-20,"Residence",7155.8023889794
"10678",2017-06-21,"Residence",7202.6853955544
"10679",2017-06-22,"Residence",8159.87919739773
"10680",2017-06-23,"Residence",7458.22465033773
"10681",2017-06-24,"Residence",6534.68695757486
"10682",2017-06-25,"Residence",6089.91357328557
"10683",2017-06-26,"Residence",6279.47878726086
"10684",2017-06-27,"Residence",6390.75342236508
"10685",2017-06-28,"Residence",7601.56050013841
"10686",2017-06-29,"Residence",7877.56790870008
"10687",2017-06-30,"Residence",7671.81640882161
"10688",2017-07-01,"Residence",7261.08628433572
"10689",2017-07-02,"Residence",7574.47255171906
"10690",2017-07-03,"Residence",7807.92095908778
"10691",2017-07-04,"Residence",8022.44776760778
"10692",2017-07-05,"Residence",8428.71495772963
"10693",2017-07-06,"Residence",8655.80293025143
"10694",2017-07-07,"Residence",7461.22158466221
"10695",2017-07-08,"Residence",7750.7142945054
"10696",2017-07-09,"Residence",7803.75907216845
"10697",2017-07-10,"Residence",8137.79629785344
"10698",2017-07-11,"Residence",8266.77557641938
"10699",2017-07-12,"Residence",8203.69072619944
"10700",2017-07-13,"Residence",7820.29395979829
"10701",2017-07-14,"Residence",7530.63069548358
"10702",2017-07-15,"Residence",7742.92355856585
"10703",2017-07-16,"Residence",8094.17061149155
"10704",2017-07-17,"Residence",8092.36533774921
"10705",2017-07-18,"Residence",8245.11506154469
"10706",2017-07-19,"Residence",7942.74949927853
"10707",2017-07-20,"Residence",7981.3124565641
"10708",2017-07-21,"Residence",7970.12058313808
"10709",2017-07-22,"Residence",8191.75209651805
"10710",2017-07-23,"Residence",8005.86697293392
"10711",2017-07-24,"Residence",7659.37245370117
"10712",2017-07-25,"Residence",7726.9106431992
"10713",2017-07-26,"Residence",7882.62087209291
"10714",2017-07-27,"Residence",7909.22611082139
"10715",2017-07-28,"Residence",8012.21241381853
"10716",2017-07-29,"Residence",7920.04648990862
"10717",2017-07-30,"Residence",7788.48715317529
"10718",2017-07-31,"Residence",7716.01534114091
"10719",2017-08-01,"Residence",7496.17131441617
"10720",2017-08-02,"Residence",7538.34652068244
"10721",2017-08-03,"Residence",7362.30363216626
"10722",2017-08-04,"Residence",6850.62928666031
"10723",2017-08-05,"Residence",6605.87357366915
"10724",2017-08-06,"Residence",5802.34570156986
"10725",2017-08-07,"Residence",6726.94832431597
"10726",2017-08-08,"Residence",6064.04777532163
"10727",2017-08-09,"Residence",7258.86322249074
"10728",2017-08-10,"Residence",7844.53427161007
"10729",2017-08-11,"Residence",7609.26181826562
"10730",2017-08-12,"Residence",6913.39044885741
"10731",2017-08-13,"Residence",6925.78675344074
"10732",2017-08-14,"Residence",7730.39691085697
"10733",2017-08-15,"Residence",7845.10791152621
"10734",2017-08-16,"Residence",8385.28978634076
"10735",2017-08-17,"Residence",8145.34259021449
"10736",2017-08-18,"Residence",7978.53915516436
"10737",2017-08-19,"Residence",7691.10295185873
"10738",2017-08-20,"Residence",8286.71870498317
"10739",2017-08-21,"Residence",8408.24584861029
"10740",2017-08-22,"Residence",7940.56898879243
"10741",2017-08-23,"Residence",7566.87079135332
"10742",2017-08-24,"Residence",7739.59074241387
"10743",2017-08-25,"Residence",8104.13807523764
"10744",2017-08-26,"Residence",8480.54346992147
"10745",2017-08-27,"Residence",9680.52407903185
"10746",2017-08-28,"Residence",9857.02519125896
"10747",2017-08-29,"Residence",10012.9290706027
"10748",2017-08-30,"Residence",10105.5055638135
"10749",2017-08-31,"Residence",10236.4143062266
"10750",2017-09-01,"Residence",9041.51736276437
"10751",2017-09-02,"Residence",9878.84409414127
"10752",2017-09-03,"Residence",10483.3884087413
"10753",2017-09-04,"Residence",10347.9722360148
"10754",2017-09-05,"Residence",8942.28959851479
"10755",2017-09-06,"Residence",7674.76232821479
"10756",2017-09-07,"Residence",8841.58524469022
"10757",2017-09-08,"Residence",9380.54801210689
"10758",2017-09-09,"Residence",9938.3467998391
"10759",2017-09-10,"Residence",10338.8535094928
"10760",2017-09-11,"Residence",9700.61341773468
"10761",2017-09-12,"Residence",10307.8285267385
"10762",2017-09-13,"Residence",10226.5631378695
"10763",2017-09-14,"Residence",10566.2259079821
"10764",2017-09-15,"Residence",9462.26201
"10765",2017-09-16,"Residence",11646.65845
"10766",2017-09-17,"Residence",10963.09432
"10767",2017-09-18,"Residence",9900.83738
"10768",2017-09-19,"Residence",10548.83947
"10769",2017-09-20,"Residence",11347.32015
"10770",2017-09-21,"Residence",11412.0148
"10771",2017-09-22,"Residence",12383.49009
"10772",2017-09-23,"Residence",11975.94656
"10773",2017-09-24,"Residence",12640.77554
"10774",2017-09-25,"Residence",11681.60212
"10775",2017-09-26,"Residence",11157.816355
"10776",2017-09-27,"Residence",9021.137395
"10777",2017-09-28,"Residence",8225.95612
"10778",2017-09-29,"Residence",7823.481555
"10779",2017-09-30,"Residence",7670.464505
"10780",2017-10-01,"Residence",8454.252764
"10781",2017-10-02,"Residence",8521.97205
"10782",2017-10-03,"Residence",9052.44884
"10783",2017-10-04,"Residence",7876.894384
"10784",2017-10-05,"Residence",7615.758095
"10785",2017-10-06,"Residence",8024.229575
"10786",2017-10-07,"Residence",8596.19655
"10787",2017-10-08,"Residence",8334.06547
"10788",2017-10-09,"Residence",7480.60373
"10789",2017-10-10,"Residence",6821.041506
"10790",2017-10-11,"Residence",6981.382565
"10791",2017-10-12,"Residence",6775.756291
"10792",2017-10-13,"Residence",6189.56738
"10793",2017-10-14,"Residence",5518.114711
"10794",2017-10-15,"Residence",5239.977456
"10795",2017-10-16,"Residence",5651.326497
"10796",2017-10-17,"Residence",6602.064075
"10797",2017-10-18,"Residence",7143.26396
"10798",2017-10-19,"Residence",7087.110986
"10799",2017-10-20,"Residence",7329.16547
"10800",2017-10-21,"Residence",7799.434405
"10801",2017-10-22,"Residence",7632.97396
"10802",2017-10-23,"Residence",6931.20372
"10803",2017-10-24,"Residence",6870.87634
"10804",2017-10-25,"Residence",6811.903064
"10805",2017-10-26,"Residence",7087.57663
"10806",2017-10-27,"Residence",7229.67918
"10807",2017-10-28,"Residence",7221.50011
"10808",2017-10-29,"Residence",7402.67955
"10809",2017-10-30,"Residence",7114.95253
"10810",2017-10-31,"Residence",7483.73819
"10811",2017-11-01,"Residence",7248.60305
"10812",2017-11-02,"Residence",7236.27145
"10813",2017-11-03,"Residence",7088.04944
"10814",2017-11-04,"Residence",7133.19808
"10815",2017-11-05,"Residence",7627.99795
"10816",2017-11-06,"Residence",7319.01184
"10817",2017-11-07,"Residence",7305.96377
"10818",2017-11-08,"Residence",7158.88643
"10819",2017-11-09,"Residence",7412.5581
"10820",2017-11-10,"Residence",7510.53121
"10821",2017-11-11,"Residence",7446.7947
"10822",2017-11-12,"Residence",7434.78571
"10823",2017-11-13,"Residence",7197.92242
"10824",2017-11-14,"Residence",7359.34512
"10825",2017-11-15,"Residence",7057.16884
"10826",2017-11-16,"Residence",7228.02174
"10827",2017-11-17,"Residence",7176.48012
"10828",2017-11-18,"Residence",7091.63186
"10829",2017-11-19,"Residence",7617.21882
"10830",2017-11-20,"Residence",7291.09578
"10831",2017-11-21,"Residence",6597.18514
"10832",2017-11-22,"Residence",5687.59608
"10833",2017-11-23,"Residence",5221.11844
"10834",2017-11-24,"Residence",5017.88129
"10835",2017-11-25,"Residence",5336.081984
"10836",2017-11-26,"Residence",6376.36857
"10837",2017-11-27,"Residence",6627.77219
"10838",2017-11-28,"Residence",6739.58691
"10839",2017-11-29,"Residence",6889.95777
"10840",2017-11-30,"Residence",7072.19211
"10841",2017-12-01,"Residence",7116.4279
"10842",2017-12-02,"Residence",7162.48531
"10843",2017-12-03,"Residence",7480.8887
"10844",2017-12-04,"Residence",7113.18542
"10845",2017-12-05,"Residence",7730.29813
"10846",2017-12-06,"Residence",7730.9238
"10847",2017-12-07,"Residence",7773.01777
"10848",2017-12-08,"Residence",7598.93136
"10849",2017-12-09,"Residence",7663.33691
"10850",2017-12-10,"Residence",7862.41614
"10851",2017-12-11,"Residence",7657.16486
"10852",2017-12-12,"Residence",8006.91303
"10853",2017-12-13,"Residence",7188.02612
"10854",2017-12-14,"Residence",5996.74607
"10855",2017-12-15,"Residence",4689.936744
"10856",2017-12-16,"Residence",4318.94988
"10857",2017-12-17,"Residence",4369.705656
"10858",2017-12-18,"Residence",4338.57706
"10859",2017-12-19,"Residence",4387.531554
"10860",2017-12-20,"Residence",4627.75116
"10861",2017-12-21,"Residence",4708.3379
"10862",2017-12-22,"Residence",3720.24285
"10863",2017-12-23,"Residence",4474.19749
"10864",2017-12-24,"Residence",4632.39259
"10865",2017-12-25,"Residence",4761.09533
"10866",2017-12-26,"Residence",4843.09241
"10867",2017-12-27,"Residence",4876.67368
"10868",2017-12-28,"Residence",5108.68002
"10869",2017-12-29,"Residence",5057.41205
"10870",2017-12-30,"Residence",5098.59114
"10871",2017-12-31,"Residence",5192.99529
"10872",2018-01-01,"Residence",5378.37163
"10873",2018-01-02,"Residence",5436.59223
"10874",2018-01-03,"Residence",5255.76366
"10875",2018-01-04,"Residence",5724.18073
"10876",2018-01-05,"Residence",5689.91648
"10877",2018-01-06,"Residence",6086.80626
"10878",2018-01-07,"Residence",6614.49022
"10879",2018-01-08,"Residence",6427.229
"10880",2018-01-09,"Residence",6570.77293
"10881",2018-01-10,"Residence",6540.38958
"10882",2018-01-11,"Residence",6875.53397
"10883",2018-01-12,"Residence",7203.9395
"10884",2018-01-13,"Residence",7537.42507
"10885",2018-01-14,"Residence",7862.79473
"10886",2018-01-15,"Residence",7583.80273
"10887",2018-01-16,"Residence",7488.90617
"10888",2018-01-17,"Residence",7268.94383
"10889",2018-01-18,"Residence",6899.22583
"10890",2018-01-19,"Residence",6664.33559
"10891",2018-01-20,"Residence",6685.93652
"10892",2018-01-21,"Residence",7312.25376
"10893",2018-01-22,"Residence",7106.5235
"10894",2018-01-23,"Residence",7081.3721
"10895",2018-01-24,"Residence",7175.99435
"10896",2018-01-25,"Residence",6828.01359
"10897",2018-01-26,"Residence",6714.87312
"10898",2018-01-27,"Residence",6645.94236
"10899",2018-01-28,"Residence",7187.75619
"10900",2018-01-29,"Residence",7002.03375
"10901",2018-01-30,"Residence",7539.74584
"10902",2018-01-31,"Residence",6831.84543
"10903",2018-02-01,"Residence",6646.97506
"10904",2018-02-02,"Residence",6563.70561
"10905",2018-02-03,"Residence",5927.72215
"10906",2018-02-04,"Residence",6330.66566
"10907",2018-02-05,"Residence",6629.00208
"10908",2018-02-06,"Residence",6713.73068
"10909",2018-02-07,"Residence",7226.67125
"10910",2018-02-08,"Residence",7397.35316
"10911",2018-02-09,"Residence",7171.75333
"10912",2018-02-10,"Residence",7575.22835
"10913",2018-02-11,"Residence",7804.63028
"10914",2018-02-12,"Residence",7844.5133
"10915",2018-02-13,"Residence",7524.31481
"10916",2018-02-14,"Residence",7137.30836
"10917",2018-02-15,"Residence",7128.06187
"10918",2018-02-16,"Residence",6934.54486
"10919",2018-02-17,"Residence",7750.88033
"10920",2018-02-18,"Residence",8020.83007
"10921",2018-02-19,"Residence",7358.94074
"10922",2018-02-20,"Residence",7508.9434
"10923",2018-02-21,"Residence",7619.43389
"10924",2018-02-22,"Residence",7526.01864
"10925",2018-02-23,"Residence",6995.81999
"10926",2018-02-24,"Residence",7225.29004
"10927",2018-02-25,"Residence",7236.94716
"10928",2018-02-26,"Residence",6972.98853876932
"10929",2018-02-27,"Residence",6954.72081182745
"10930",2018-02-28,"Residence",6830.74332273745
"10931",2018-03-01,"Residence",6917.19777815811
"10932",2018-03-02,"Residence",6981.26366228978
"10933",2018-03-03,"Residence",7051.53551539497
"10934",2018-03-04,"Residence",7215.92276807132
"10935",2018-03-05,"Residence",7282.14119065469
"10936",2018-03-06,"Residence",7223.96390847618
"10937",2018-03-07,"Residence",7254.91479481343
"10938",2018-03-08,"Residence",7224.61092479466
"10939",2018-03-09,"Residence",7187.62298308558
"10940",2018-03-10,"Residence",7041.83072938263
"10941",2018-03-11,"Residence",7122.97888747959
"10942",2018-03-12,"Residence",7027.22939196954
"10943",2018-03-13,"Residence",6984.12384309746
"10944",2018-03-14,"Residence",6975.66011188556
"10945",2018-03-15,"Residence",6989.18749994412
"10946",2018-03-16,"Residence",7163.82246508641
"10947",2018-03-17,"Residence",7023.23184108938
"10948",2018-03-18,"Residence",7222.22913577688
"10949",2018-03-19,"Residence",6916.85503264113
"10950",2018-03-20,"Residence",7018.57598433696
"10951",2018-03-21,"Residence",7144.52994221186
"10952",2018-03-22,"Residence",7401.10865953617
"10953",2018-03-23,"Residence",6461.52044321886
"10954",2018-03-24,"Residence",5169.7923474759
"10955",2018-03-25,"Residence",4972.4250707759
"10956",2018-03-26,"Residence",4995.37996483104
"10957",2018-03-27,"Residence",4912.82266716052
"10958",2018-03-28,"Residence",4944.3544763679
"10959",2018-03-29,"Residence",4751.5112315429
"10960",2018-03-30,"Residence",4700.08549953735
"10961",2018-03-31,"Residence",4760.23889847032
"10962",2018-04-01,"Residence",5370.27581004766
"10963",2018-04-02,"Residence",6504.65421079308
"10964",2018-04-03,"Residence",7008.38040953033
"10965",2018-04-04,"Residence",7032.28175520656
"10966",2018-04-05,"Residence",6946.01666747747
"10967",2018-04-06,"Residence",7192.33178395841
"10968",2018-04-07,"Residence",7368.41403815989
"10969",2018-04-08,"Residence",7714.87791150195
"10970",2018-04-09,"Residence",7045.1642869109
"10971",2018-04-10,"Residence",7417.70525057224
"10972",2018-04-11,"Residence",6920.24634608535
"10973",2018-04-12,"Residence",6682.19599224252
"10974",2018-04-13,"Residence",6877.73761677404
"10975",2018-04-14,"Residence",7510.9509752031
"10976",2018-04-15,"Residence",7751.19314888477
"10977",2018-04-16,"Residence",7219.33281080832
"10978",2018-04-17,"Residence",7178.88341683896
"10979",2018-04-18,"Residence",7217.28210487687
"10980",2018-04-19,"Residence",7055.78391138764
"10981",2018-04-20,"Residence",6944.06653469616
"10982",2018-04-21,"Residence",6794.96278299461
"10983",2018-04-22,"Residence",6802.17528738389
"10984",2018-04-23,"Residence",6645.29340985041
"10985",2018-04-24,"Residence",6467.13064350563
"10986",2018-04-25,"Residence",6536.62621632669
"10987",2018-04-26,"Residence",6532.6228638719
"10988",2018-04-27,"Residence",6342.77440926336
"10989",2018-04-28,"Residence",6381.12769396177
"10990",2018-04-29,"Residence",6598.89591090177
"10991",2018-04-30,"Residence",6262.08877728645
"10992",2018-05-01,"Residence",6262.30331871019
"10993",2018-05-02,"Residence",7621.45189839305
"10994",2018-05-03,"Residence",8559.01096385305
"10995",2018-05-04,"Residence",8067.30792462674
"10996",2018-05-05,"Residence",8295.80189026119
"10997",2018-05-06,"Residence",8586.6448083398
"10998",2018-05-07,"Residence",8121.42481357309
"10999",2018-05-08,"Residence",8818.06042495265
"11000",2018-05-09,"Residence",8275.71228785036
"11001",2018-05-10,"Residence",7773.6419491775
"11002",2018-05-11,"Residence",6265.97888727803
"11003",2018-05-12,"Residence",6660.00763574184
"11004",2018-05-13,"Residence",7181.99690993
"11005",2018-05-14,"Residence",8137.79569807059
"11006",2018-05-15,"Residence",8830.49741511266
"11007",2018-05-16,"Residence",9162.83278007416
"11008",2018-05-17,"Residence",9432.4486450544
"11009",2018-05-18,"Residence",9089.18970205645
"11010",2018-05-19,"Residence",9315.32461402643
"11011",2018-05-20,"Residence",7681.62724347643
"11012",2018-05-21,"Residence",8044.61342089606
"11013",2018-05-22,"Residence",8828.86810633773
"11014",2018-05-23,"Residence",9216.64923634487
"11015",2018-05-24,"Residence",9854.66997803897
"11016",2018-05-25,"Residence",9450.10553581888
"11017",2018-05-26,"Residence",9293.63689517889
"11018",2018-05-27,"Residence",8949.93305645889
"11019",2018-05-28,"Residence",6684.68815899142
"11020",2018-05-29,"Residence",6549.16104101785
"11021",2018-05-30,"Residence",7681.90697100118
"11022",2018-05-31,"Residence",7673.63631898118
"11023",2018-06-01,"Residence",7951.18190380411
"11024",2018-06-02,"Residence",6820.79371050419
"11025",2018-06-03,"Residence",6124.585396628
"11026",2018-06-04,"Residence",6392.17210454709
"11027",2018-06-05,"Residence",7420.39973666052
"11028",2018-06-06,"Residence",6980.07028445059
"11029",2018-06-07,"Residence",7576.66603625906
"11030",2018-06-08,"Residence",7056.89108761033
"11031",2018-06-09,"Residence",7565.90673659233
"11032",2018-06-10,"Residence",7222.29588313045
"11033",2018-06-11,"Residence",7127.25479654674
"11034",2018-06-12,"Residence",7476.99388307274
"11035",2018-06-13,"Residence",7044.81223232053
"11036",2018-06-14,"Residence",6968.49236875232
"11037",2018-06-15,"Residence",8122.73665449042
"11038",2018-06-16,"Residence",8655.88744973578
"11039",2018-06-17,"Residence",8980.26042291364
"11040",2018-06-18,"Residence",8771.21884922685
"11041",2018-06-19,"Residence",8083.70161976775
"11042",2018-06-20,"Residence",7882.75897784775
"11043",2018-06-21,"Residence",6893.51333782275
"11044",2018-06-22,"Residence",7037.77486252942
"11045",2018-06-23,"Residence",7230.78341446288
"11046",2018-06-24,"Residence",7502.30456500671
"11047",2018-06-25,"Residence",7883.04442833063
"11048",2018-06-26,"Residence",7903.91455598988
"11049",2018-06-27,"Residence",8083.82912692981
"11050",2018-06-28,"Residence",8082.22682871147
"11051",2018-06-29,"Residence",8696.89324254468
"11052",2018-06-30,"Residence",8546.88753900922
"11053",2018-07-01,"Residence",7711.78875117453
"11054",2018-07-02,"Residence",7505.60108622984
"11055",2018-07-03,"Residence",7778.57507952984
"11056",2018-07-04,"Residence",7925.12834706317
"11057",2018-07-05,"Residence",7817.84271222973
"11058",2018-07-06,"Residence",6982.52298765195
"11059",2018-07-07,"Residence",7116.00849705013
